Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Stage BC (ft),Max Inflow BC (cfs),Max Cum PRCP (inc),Max Cum PRCP (in)
SS0114_PP307_SM4_BF1_Base,SUCCESS,16.0,64.0,,42855.0,0.4812,0.68,Jan  7 12:34,Jan  8 03:42,,,,,,,,,,
SS0114_PP115_SM3_BF1_Base,SUCCESS,15.0,60.0,,43526.0,0.4847,0.56,Dec 31 21:09,Jan  1 12:07,,,,,,,,,,
SS0114_PP104_SM1_BF1_Base,SUCCESS,16.0,64.0,,42453.0,0.4789,0.27,Jan  1 04:11,Jan  1 19:18,,,,,,,,,,
SS0114_PP062_SM2_BF1_Base,SUCCESS,15.0,60.0,,42898.0,0.4824,0.4,Jan  1 03:30,Jan  1 17:33,,,,,,,,,,
SS0114_PP057_SM4_BF1_Base,SUCCESS,15.0,60.0,,42362.0,0.4714,0.5,Jan  1 05:30,Jan  1 20:01,,,,,,,,,,
SS0114_PP180_SM2_BF1_Base,SUCCESS,15.0,60.0,,42702.0,0.4808,0.36,Dec 31 23:16,Jan  1 13:42,,,,,,,,,,
SS0114_PP167_SM2_BF1_Base,SUCCESS,15.0,60.0,,42612.0,0.4788,0.17,Dec 30 15:52,Dec 31 06:29,,,,,,,,,,
SS0114_PP280_SM1_BF1_Base,SUCCESS,14.0,56.0,,42252.0,0.4742,1.22,Jan  1 05:41,Jan  1 19:37,,,,,,,,,,
SS0114_PP058_SM2_BF1_Base,SUCCESS,14.0,56.0,,43189.0,0.4856,0.43,Dec 30 16:06,Dec 31 05:46,,,,,,,,,,
SS0114_PP150_SM1_BF1_Base,SUCCESS,15.0,60.0,,42750.0,0.4812,0.43,Jan  6 17:09,Jan  7 07:39,,,,,,,,,,
SS0114_PP061_SM4_BF1_Base,SUCCESS,16.0,64.0,,41764.0,0.4698,0.61,Jan  1 01:48,Jan  1 17:10,,,,,,,,,,
SS0114_PP096_SM3_BF1_Base,SUCCESS,15.0,60.0,,42634.0,0.4803,0.37,Dec 30 15:53,Dec 31 06:16,,,,,,,,,,
SS0114_PP017_SM4_BF1_Base,SUCCESS,15.0,60.0,,42248.0,0.4744,0.36,Dec 30 16:28,Dec 31 07:15,,,,,,,,,,
SS0114_PP317_SM3_BF1_Base,SUCCESS,15.0,60.0,,42597.0,0.482,0.87,Jan  7 12:32,Jan  8 03:00,,,,,,,,,,
SS0114_PP002_SM4_BF1_Base,SUCCESS,16.0,64.0,,43123.0,0.4847,0.87,Dec 31 21:42,Jan  1 12:50,,,,,,,,,,
SS0114_PP002_SM1_BF1_Base,SUCCESS,16.0,64.0,,45779.0,0.5168,1.27,Jan  5 13:33,Jan  6 04:59,,,,,,,,,,
SS0114_PP129_SM2_BF1_Base,SUCCESS,15.0,60.0,,43130.0,0.4862,0.41,Dec 31 04:42,Dec 31 19:34,,,,,,,,,,
SS0114_PP041_SM4_BF1_Base,SUCCESS,15.0,60.0,,43093.0,0.4702,0.56,Dec 31 08:44,Dec 31 23:32,,,,,,,,,,
SS0114_PP145_SM2_BF1_Base,SUCCESS,15.0,60.0,,43279.0,0.4856,0.4,Jan  6 17:09,Jan  7 07:47,,,,,,,,,,
SS0114_PP189_SM2_BF1_Base,SUCCESS,14.0,56.0,,42928.0,0.4775,0.37,Jan  6 17:11,Jan  7 07:09,,,,,,,,,,
SS0114_PP012_SM4_BF1_Base,SUCCESS,16.0,64.0,,43253.0,0.4899,0.44,Dec 31 04:22,Dec 31 19:22,,,,,,,,,,
SS0114_PP172_SM1_BF1_Base,SUCCESS,15.0,60.0,,43152.0,0.4792,0.43,Dec 30 15:50,Dec 31 06:29,,,,,,,,,,
SS0114_PP228_SM1_BF1_Base,SUCCESS,15.0,60.0,,42838.0,0.4812,0.84,Jan  1 02:59,Jan  1 17:28,,,,,,,,,,
SS0114_PP112_SM4_BF1_Base,SUCCESS,15.0,60.0,,43023.0,0.4757,0.51,Jan  6 17:10,Jan  7 07:59,,,,,,,,,,
SS0114_PP272_SM2_BF1_Base,SUCCESS,15.0,60.0,,43776.0,0.4951,0.6,Jan  7 12:32,Jan  8 03:24,,,,,,,,,,
SS0114_PP287_SM4_BF1_Base,SUCCESS,15.0,60.0,,42461.0,0.472,0.31,Dec 30 15:50,Dec 31 06:24,,,,,,,,,,
SS0114_PP122_SM1_BF1_Base,SUCCESS,15.0,60.0,,41582.0,0.4713,0.41,Jan  6 17:11,Jan  7 07:12,,,,,,,,,,
SS0114_PP319_SM4_BF1_Base,SUCCESS,16.0,64.0,,41388.0,0.4602,0.98,Dec 31 10:10,Jan  1 02:01,,,,,,,,,,
SS0114_PP238_SM1_BF1_Base,SUCCESS,16.0,64.0,,41727.0,0.4728,0.49,Jan  5 13:35,Jan  6 04:39,,,,,,,,,,
SS0114_PP339_SM2_BF1_Base,SUCCESS,16.0,64.0,,42931.0,0.4796,0.39,Dec 30 15:52,Dec 31 07:46,,,,,,,,,,
SS0114_PP351_SM4_BF1_Base,SUCCESS,15.0,60.0,,42136.0,0.4745,0.83,Dec 31 09:59,Jan  1 00:38,,,,,,,,,,
SS0114_PP166_SM5_BF1_Base,SUCCESS,15.0,60.0,,42735.0,0.4837,0.8,Dec 31 22:08,Jan  1 12:40,,,,,,,,,,
SS0114_PP414_SM2_BF1_Base,SUCCESS,0.0,0.0,,43426.0,0.487,0.24,,,,,,,,,,,,
SS0116_PP137_SM3_BF1_Base,SUCCESS,16.0,64.0,,64032.0,0.5938,2.97,Jan  6 16:58,Jan  7 08:44,,,,,,,,,,
SS0114_PP436_SM4_BF1_Base,SUCCESS,16.0,64.0,,42771.0,0.4748,1.22,Jan  7 12:33,Jan  8 03:47,,,,,,,,,,
SS0114_PP380_SM2_BF1_Base,SUCCESS,18.0,72.0,,43088.0,0.4805,0.34,Dec 30 15:52,Dec 31 09:23,,,,,,,,,,
SS0114_PP411_SM4_BF1_Base,SUCCESS,15.0,60.0,,42719.0,0.4739,0.51,Jan  6 17:10,Jan  7 08:00,,,,,,,,,,
SS0114_PP488_SM1_BF1_Base,SUCCESS,15.0,60.0,,43286.0,0.4855,0.19,Jan  6 17:11,Jan  7 07:54,,,,,,,,,,
SS0114_PP418_SM2_BF1_Base,DISK-FAILED,1.0,4.0,Disk quota exceeded,,,,Dec 31 22:30,Dec 31 22:54,Disk quota exceeded,,,,,,,,,
SS0114_PP458_SM2_BF1_Base,SUCCESS,16.0,64.0,,50328.0,0.5656,1.38,Jan  5 13:36,Jan  6 05:08,,,,,,,,,,
SS0118_PP093_SM1_BF1_Base,SUCCESS,17.0,68.0,,46293.0,0.404,0.86,Jan  7 12:49,Jan  8 05:13,,,,,,,,,,
SS0116_PP168_SM5_BF1_Base,SUCCESS,18.0,72.0,,61657.0,0.5479,2.47,Jan  7 12:20,Jan  8 05:25,,,,,,,,,,
SS0114_PP480_SM2_BF1_Base,SUCCESS,15.0,60.0,,43266.0,0.4878,0.84,Jan  6 17:12,Jan  7 07:44,,,,,,,,,,
SS0114_PP458_SM5_BF1_Base,SUCCESS,15.0,60.0,,43218.0,0.4847,0.49,Dec 30 15:53,Dec 31 06:39,,,,,,,,,,
SS0115_PP299_SM4_BF1_Base,SUCCESS,18.0,72.0,,58166.0,0.539,1.12,Jan  5 13:55,Jan  6 07:36,,,,,,,,,,
SS0115_PP160_SM1_BF1_Base,SUCCESS,19.0,76.0,,58237.0,0.512,1.22,Jan  6 17:34,Jan  7 11:59,,,,,,,,,,
SS0118_PP252_SM4_BF1_Base,SUCCESS,19.0,76.0,,47554.0,0.4102,0.86,Jan  6 17:30,Jan  7 11:32,,,,,,,,,,
SS0114_PP375_SM3_BF1_Base,SUCCESS,15.0,60.0,,43005.0,0.4842,0.49,Jan  6 17:09,Jan  7 07:57,,,,,,,,,,
SS0116_PP450_SM5_BF1_Base,SUCCESS,17.0,68.0,,57634.0,0.5377,1.42,Jan  5 13:21,Jan  6 05:26,,,,,,,,,,
SS0118_PP496_SM4_BF1_Base,SUCCESS,18.0,72.0,,45560.0,0.4026,0.85,Dec 31 13:28,Jan  1 07:12,,,,,,,,,,
SS0118_PP303_SM4_BF1_Base,SUCCESS,20.0,80.0,,45245.0,0.3906,0.91,Dec 31 21:57,Jan  1 17:04,,,,,,,,,,
SS0116_PP122_SM3_BF1_Base,SUCCESS,16.0,64.0,,61884.0,0.5975,2.24,Jan  5 13:23,Jan  6 05:12,,,,,,,,,,
SS0119_PP010_SM2_BF1_Base,SUCCESS,15.0,60.0,,34557.0,0.3679,0.71,Jan  6 17:09,Jan  7 08:01,,,,,,,,,,
SS0115_PP059_SM3_BF1_Base,SUCCESS,18.0,72.0,,62206.0,0.6035,0.16,Dec 30 16:29,Dec 31 10:08,,,,,,,,,,
SS0119_PP014_SM1_BF1_Base,SUCCESS,20.0,80.0,,34251.0,0.3607,0.3,Dec 30 16:27,Dec 31 11:39,,,,,,,,,,
SS0119_PP043_SM2_BF1_Base,SUCCESS,15.0,60.0,,34603.0,0.3696,1.03,Jan  5 13:31,Jan  6 03:57,,,,,,,,,,
SS0119_PP148_SM3_BF1_Base,SUCCESS,14.0,56.0,,34462.0,0.3658,0.3,Jan  7 12:28,Jan  8 02:03,,,,,,,,,,
SS0118_PP348_SM4_BF1_Base,SUCCESS,19.0,76.0,,46565.0,0.4111,0.86,Jan  5 14:00,Jan  6 08:39,,,,,,,,,,
SS0116_PP302_SM5_BF1_Base,SUCCESS,16.0,64.0,,55053.0,0.4882,1.67,Jan  5 13:22,Jan  6 05:05,,,,,,,,,,
SS0118_PP393_SM1_BF1_Base,SUCCESS,20.0,80.0,,43626.0,0.3744,2.21,Jan  6 17:29,Jan  7 12:41,,,,,,,,,,
SS0119_PP013_SM3_BF1_Base,SUCCESS,16.0,64.0,,35183.0,0.3751,0.81,Dec 31 10:27,Jan  1 01:49,,,,,,,,,,
SS0119_PP176_SM2_BF1_Base,SUCCESS,14.0,56.0,,34774.0,0.3663,0.46,Jan  1 04:47,Jan  1 17:56,,,,,,,,,,
SS0119_PP083_SM5_BF1_Base,SUCCESS,15.0,60.0,,34358.0,0.3623,0.43,Dec 30 16:21,Dec 31 06:55,,,,,,,,,,
SS0119_PP105_SM1_BF1_Base,SUCCESS,15.0,60.0,,34843.0,0.3681,0.47,Dec 30 16:23,Dec 31 06:54,,,,,,,,,,
SS0119_PP124_SM3_BF1_Base,SUCCESS,15.0,60.0,,34220.0,0.3627,1.64,Dec 31 13:56,Jan  1 04:37,,,,,,,,,,
SS0119_PP150_SM5_BF1_Base,SUCCESS,15.0,60.0,,34470.0,0.3637,0.41,Jan  6 17:08,Jan  7 07:21,,,,,,,,,,
SS0119_PP247_SM2_BF1_Base,SUCCESS,15.0,60.0,,34877.0,0.3699,0.41,Dec 30 16:22,Dec 31 07:12,,,,,,,,,,
SS0119_PP260_SM4_BF1_Base,SUCCESS,14.0,56.0,,34554.0,0.3685,0.42,Jan  6 17:06,Jan  7 06:31,,,,,,,,,,
SS0119_PP266_SM3_BF1_Base,SUCCESS,15.0,60.0,,34546.0,0.3681,0.3,Jan  5 13:31,Jan  6 03:49,,,,,,,,,,
SS0119_PP259_SM5_BF1_Base,SUCCESS,13.0,52.0,,33824.0,0.3611,0.54,Dec 31 22:05,Jan  1 11:00,,,,,,,,,,
SS0119_PP309_SM4_BF1_Base,SUCCESS,15.0,60.0,,34369.0,0.3666,0.52,Jan  6 17:09,Jan  7 07:50,,,,,,,,,,
SS0120_PP104_SM3_BF1_Base,SUCCESS,15.0,60.0,,32187.0,0.3434,0.76,Jan  6 16:56,Jan  7 07:44,,,,,,,,,,
SS0119_PP319_SM3_BF1_Base,SUCCESS,15.0,60.0,,35073.0,0.3742,0.3,Dec 31 06:57,Dec 31 21:24,,,,,,,,,,
SS0119_PP417_SM4_BF1_Base,SUCCESS,16.0,64.0,,33875.0,0.3617,0.37,Jan  7 12:31,Jan  8 03:51,,,,,,,,,,
SS0119_PP345_SM3_BF1_Base,SUCCESS,15.0,60.0,,34767.0,0.3714,0.83,Jan  6 17:09,Jan  7 07:32,,,,,,,,,,
SS0119_PP488_SM4_BF1_Base,SUCCESS,15.0,60.0,,34270.0,0.3633,0.59,Jan  6 17:08,Jan  7 07:56,,,,,,,,,,
SS0119_PP350_SM3_BF1_Base,SUCCESS,15.0,60.0,,34083.0,0.3611,0.49,Jan  1 00:50,Jan  1 15:39,,,,,,,,,,
SS0120_PP040_SM2_BF1_Base,SUCCESS,15.0,60.0,,32274.0,0.3423,0.44,Dec 30 15:38,Dec 31 05:57,,,,,,,,,,
SS0119_PP451_SM4_BF1_Base,SUCCESS,15.0,60.0,,33981.0,0.3622,1.49,Jan  7 12:29,Jan  8 02:49,,,,,,,,,,
SS0119_PP338_SM2_BF1_Base,SUCCESS,15.0,60.0,,34441.0,0.3626,0.3,Jan  7 12:31,Jan  8 03:18,,,,,,,,,,
SS0119_PP479_SM5_BF1_Base,SUCCESS,15.0,60.0,,34300.0,0.3643,0.45,Jan  6 17:09,Jan  7 07:51,,,,,,,,,,
SS0119_PP374_SM3_BF1_Base,SUCCESS,15.0,60.0,,34724.0,0.3674,0.59,Jan  7 12:28,Jan  8 03:06,,,,,,,,,,
